"","Sample_7","Sample_8","Sample_9","Sample_12","Sample_17","Sample_18","Sample_19","Sample_20","Sample_22","Sample_23","X13A_S24","X14A_S8","X16A_S30","X17A_S40","X18A_S16","X42A_S13","Sample_48","Sample_49","Sample_50","Sample_51","Sample_52","X1A_S21","X2A_S10","X3A_S17","X4A_S27","X7A_S22","X8A_S9","X9A_S18","X10A_S28","X11A_S38","X12A_S23","X31A_S4","X33A_S19","X36A_S39"
"ENSG00000188112.7",1.33330350412881,1.28832312196207,1.22619406200395,1.08715050639932,1.17473237836769,1.43139831500753,1.81018806464636,1.45325416949395,3.00031014609428,2.12170176151488,2.57824315436488,1.26648672875681,1.80353290496298,3.06370138551128,0.9840460729454,1.2056927825289,0.764425991166929,0.972138258548824,1.40782042942255,1.53217230849903,1.14584698227927,0.973791256799049,0.729211660274547,1.75934761212205,3.31191430051727,0.575428516213523,1.51630769185981,1.13323470635714,1.00885974137816,1.22635438748887,1.32812987605777,1.19973829510224,0.873196624485755,2.04672153772282
"ENSG00000188153.11",2.81750456282411,1.65088401299647,3.00286451072823,1.9510394068104,2.37812592821972,1.83912919442497,1.67476795987689,0.863089229989384,4.19931113514902,4.04920382015374,4.26654669612904,2.52167141464817,2.52378524287898,4.46381206620156,1.5607932002192,2.4685520387265,2.90907030306645,1.82844473408253,3.42825095090186,3.61087719947195,2.79401237521007,2.47227200093465,2.01219320214644,3.41007783488509,4.45008289548004,1.95946229797516,1.97825787660196,2.10821664900212,2.64231572348799,1.43336544207058,1.8230971473492,2.22572531609601,2.51521791342425,3.37394882847247
"ENSG00000188157.12",4.72505399524262,4.54898523771701,4.87411331856422,5.69915736934235,5.01233178033389,5.42270058957067,5.84208378166646,5.30561673286914,6.31854100209622,5.85460911109296,6.44001533773238,5.39829221805558,6.24559263531875,6.96850552485611,5.1681806908679,5.84729041415028,5.17566032141135,3.42230836338095,5.27719253487179,5.4552219942648,5.19576491152582,5.17763879104055,4.07001142970138,6.01704667473832,6.3325880023931,5.1627900919574,4.92931286009913,4.94826910162116,5.39021711689991,4.41084986613888,4.88778356801353,4.67322850148825,4.93217931173679,5.83236852487517
"ENSG00000188175.8",2.11822681379295,0.59316729627299,1.00852274434657,1.59288036503523,1.72112763208258,1.11168572002975,0.0770447002045781,0.988561086815959,2.60685436784042,2.58873741874223,2.35670443626914,2.30590049970786,1.16737719780182,2.48809591870625,1.28822861042134,2.61502308103102,1.71026092987811,2.6450144973175,0.630761441455289,1.38856979633261,0.541916220577582,2.44075025972956,3.04635135892145,1.92657258613487,3.03248703867733,3.09367003043535,2.18685231429616,2.48224681970554,2.12360329649207,2.18728317853676,2.07064006024025,2.64443315240625,2.49462553477489,2.29078119968437
"ENSG00000188242.4",5.11017947012948,6.16209722062903,6.72628628972067,3.89355636930543,5.7505609509669,4.81870742928751,6.75947545017515,4.21936990276098,6.57609277249246,6.48445235695801,7.39379371211092,6.20101038812297,5.86281338350785,6.20091625557498,5.5762590911656,5.67871421224495,6.12877386186004,5.64882779699025,6.33481494856425,7.10900527499321,6.06011008937581,6.31824452398161,6.6115914327128,6.91427748664432,7.39256643793096,6.38118125875642,6.47225705178105,6.09787411500144,6.45173038858284,6.39202885491283,6.29946813804171,6.52785698300323,6.23860918625451,7.02067998267204
"ENSG00000188257.9",0.720211911453557,0,0,2.79033415933865,2.21456936053988,0.587009674529564,0,4.37765129858786,0,0.164043504417023,0,0.0664227891097973,0,0,5.25037801267841,4.1646012641288,0,0,0,0,0.0780912729814068,0.0695840793733456,0.721060242252811,0,0,0.106214698179831,0,0.601196358892454,0.123926374529825,0.434239097822528,0,0,0.11480409866742,0
"ENSG00000188266.12",1.92876825297347,2.73258180383431,2.43540723938509,1.06977777039201,2.4055948832738,2.15060516624238,2.58539764809373,0.627232342465556,1.56592856773222,1.84298687466509,1.98797929775486,2.72527872208319,2.18927425352829,1.74808333481402,1.69856521687133,2.17612167502476,2.70952444808209,3.13049601949092,2.47310370973517,2.50255465273191,2.85340687554875,2.50007542471814,2.84982716629873,2.20642442781589,1.69009074804953,3.02172489366618,3.21261447099943,2.87830355388233,2.54611658358491,3.39598681576979,2.62237049536524,2.60782503632272,2.91578857281195,2.05265933709376
"ENSG00000188282.11",0.958913184660457,1.00673606267069,1.82406313273298,1.84782457435502,0.725920855170525,1.69170834978006,0.891926957241977,2.21030781188543,0.442953047453242,0.897028169187663,0.24045843897392,0.277196850446434,0.347097536427608,0.181364661608768,2.25765938326204,0.161547198411356,0.0206644810167571,0.0789761999259768,0.0698284914225572,0.0799789254457547,0.335240842648459,0.029165201560478,0,0.45949142366486,0.209336073653476,0.211585418440847,0.125895056501891,0.225795637692079,0.108393579583975,0.0393492717255502,0.0953758553734323,0.0336419045407717,0.140926516268642,0.211915542491822
"ENSG00000188313.11",5.25854907476284,5.19520584184534,5.62379371882399,6.33282606512251,4.89165248793397,5.73268978854823,5.61369371127317,6.14446655047346,5.71453128038056,6.23506452386188,6.02196824215092,4.52086221913505,5.25903515736745,6.32467381447192,5.70201749637605,5.66319658465595,4.27143314653259,4.35736197861071,4.70836935511576,4.35594655327798,4.77733554489039,4.12025239495486,3.86524579570996,5.18946087484185,6.05255718300397,5.01579637528573,4.51762844886693,3.95561968761786,4.5438051759644,3.55792467766588,3.62996271611785,4.13567440452262,4.05650549587528,5.08932017583537
"ENSG00000188338.13",1.34837407519116,2.320112041989,2.69052437173288,0.678913832629064,3.95162509254981,0.591572192085541,4.410619249812,0.277921683787714,0.214196938301583,0.32567998992382,1.39778106120228,4.51957964462476,2.86971153644699,0.838423387744935,1.29915085905145,2.36816209428467,3.12482935136402,3.21157140206891,1.77412287175753,2.711373759232,3.09021999570198,3.86409697963032,3.9664950696552,2.10589594057414,0.429502418629705,3.28254062703606,4.24818565682824,1.94652875640714,1.74433765341314,3.62572637444199,2.31231374972194,2.8594686911109,3.38519217891229,1.49705025008809
"ENSG00000188352.11",3.3130847370073,2.89977501729573,3.05141212768682,2.84858989263297,2.09931203848741,2.56358770151417,2.4030740773063,2.33226109437184,3.25117977980993,3.11515479454067,3.72474848514759,3.02682484162236,2.96298389430188,3.34747857565953,2.78390500405932,2.5661405211497,2.65546861348416,1.96408066821479,2.99197980779919,3.02162185785152,2.94519378658739,1.86632247520636,2.01362304657859,2.74426660224522,3.33400899423515,2.41206338571927,1.78428620120361,1.75236325047303,2.51176656681411,1.56145322978344,2.43907254794769,1.76452450620903,1.73839171446135,2.72235235311106
"ENSG00000188389.9",0.944771506759613,0.907065247316099,0.596215761699703,3.77810341986603,1.1348846239777,1.42966952033215,1.4595680124481,4.23580363397575,0.610845552530131,1.43443340895644,0.210196824839807,1.21579040502331,0.299837793625092,0.607580773460611,2.73909416236502,0.27448114296927,0.154579320731305,0.266618653685619,0.0643645744423569,0.147627117353687,0.410323735720479,0.248563981198647,0.108314351627955,0.260765186432143,0.142197752731078,0.249740221479688,0.136728325975067,0.341630578580616,0.355807893681766,0.431538454618787,0.261719752294655,0.233742065789347,0.375017182384374,0.376500436891095
"ENSG00000188404.7",4.93816344465118,2.82700397652728,4.21845571114302,4.94564047430867,2.17971486033961,4.36665792966451,3.74189838209574,3.94725470096803,2.98801930326413,3.2199181397992,0.899829916412182,1.93991860439355,1.84612018286692,2.2879420844785,5.01543512452589,1.40961360317627,1.95224409413542,1.57936361173431,0.556089946710402,0.582573344152402,2.61873904770462,1.43514850474009,1.03987534910131,2.33294275521069,2.47808132920933,1.77524864816403,0.916651668079868,1.12886086383788,1.16493427227375,1.01913255128943,0.809681966299977,0.349509086965053,0.966341126720265,1.29223401000218
"ENSG00000188487.10",0.412072601850245,1.37823970510293,0.433439157183865,0.0519379309483826,0.218220716803528,0.175828596880027,1.78054107975793,0.553465690893698,0.225483482341469,0.156138992598125,0.880925268915028,0.321272385272273,0.243472890345844,0.364059133747456,0.374687857614817,0.140524771460407,0.169288792969798,0.0825965970759243,2.92328992434256,0.704147779941204,1.80829442884953,0.792487241214381,0.888813762699698,0.0866681557209097,0.25516230215895,0.338967444823239,0.388351572886061,0.224100796969819,0.344129699873339,0.40342043811685,0.356281310543715,0.259784684682978,0.228866702587925,0.653499410233514
"ENSG00000188488.12",5.10834463140691,4.38394616118709,5.49015613052506,3.08952696377471,5.77136269164307,4.20236286520753,4.86364116120201,3.46388398047101,5.737018792565,4.67670182157188,5.77237132375963,6.08175930134605,4.41247669841037,4.65970197356412,5.35978469402033,4.71980223159956,5.65713691764547,5.78770409357246,4.55040819321728,5.65165735239453,4.67056844561957,6.27127625917593,6.54288174122261,5.40928909524627,7.22567018218441,6.1521428477579,6.22435096676359,5.91776112201851,6.29210624789599,5.71425376161423,5.89150910944204,5.48153144887409,6.03342079894792,6.06821936048136
"ENSG00000188517.13",0.46291715288934,0.151166520625781,0.721604522078709,0.18512820387003,0.133861634379501,0.445152476963908,0.150068296754197,0.0458055560986266,2.07727034834225,2.33361550781934,1.01130240781213,0.324728819587145,0.164459350345138,1.76738360540017,0.0649566395493632,0.116877195064551,0.513156183465032,0.12309708370395,0.579430232217268,1.39196013976987,0.435496318720286,0.443768945538845,0.37096103090423,1.02825794911582,0.926894371152643,0.0889981378275433,0.149806939309559,0.107134384167813,0.13288304974876,0.0624665908762128,0.277571809710258,0.129358991387308,0.366213089912151,1.39036502899752
"ENSG00000188529.13",4.72876948931099,4.56727163085093,5.01636259876089,4.81019629242106,4.04070835696116,4.18724516627943,4.63628239299179,4.37019218539685,5.44347736005141,5.3759360570525,5.0202221514578,4.51628625739732,4.00344032914945,4.93003710580094,4.28166857997284,4.43712784427281,4.27415727644426,3.85302753944858,4.65785719334207,4.65758856112356,4.46404740866209,4.05912161686421,3.56837266711074,4.56620020356223,5.16071854519911,3.77763012059746,3.74207090426111,3.36770094656441,3.95353531157944,2.99777111866986,3.51259351964481,4.10444569659846,3.72579567909578,4.78805922364955
"ENSG00000188536.11",3.13276600920691,2.78938496636291,1.53787750139975,5.24780981509986,3.4867272426882,4.09303614067371,1.36744934930199,0.959629958496027,3.16899496492755,1.2296555955477,2.18280669170651,2.46964116609351,3.73729737587218,3.04287017854187,3.48979980291652,1.30484977253694,2.43355773446341,4.35371143966409,2.68105564711494,5.53265670705086,2.73947226192585,3.19708691845203,3.53129411633474,2.06068382812783,1.04807572225196,1.58903476594286,2.00813545906498,2.12126080407256,3.83670178839194,2.95401200595809,4.34243385212508,2.63639725128875,1.99811605342896,3.03404311698404
"ENSG00000188549.11",2.78540617039181,1.98341138253959,2.90517950678095,2.80111725822455,2.26790129443561,3.03503967589787,3.52827124710328,2.67059337102694,3.47116144220754,3.05348152274939,3.56528033303184,2.92084587807518,3.70911414847121,3.80072391920955,1.87532398928534,3.07726180170738,2.45681666063146,1.11990725101104,2.74556219778931,2.85455425908625,2.67175758740136,1.89319132962993,1.81126550377674,3.31056988640393,3.3710932221194,1.72116263854403,1.81990112111342,1.4235781709818,1.97816633608393,1.46427617703204,1.99682618914437,1.8569817071817,1.90769058861364,3.09503152892172
"ENSG00000188677.13",3.20987597438072,2.50300010535674,3.12006489911411,3.7966288999781,3.63023071585969,3.89462377446257,3.0806593686575,3.96346487590011,2.73513654059913,3.17318181342183,2.38159070857479,3.80811728797168,2.0789342679797,2.99510819322475,4.14313215555577,3.38161285639307,3.04786639533839,4.30855746584804,2.28566853797956,2.23058423789794,2.2126751637319,2.91933054708307,3.03628001082422,2.64081293528437,1.94695538664312,3.68353926496085,4.09310376885297,3.8162105666801,3.29441489746165,4.0238940426557,4.19027508369121,3.11100459556653,4.10572835681769,2.98569532669712
"ENSG00000188681.10",2.66340155174868,1.51808690231131,1.85688213859588,0.790518501543457,2.8586534327699,1.93415035592805,2.25002472999199,1.77036815554362,2.23830078510281,1.95220681240008,1.97689881847748,2.09252206288433,1.77409334519954,2.24708594903447,2.05318781465148,2.20007428060244,1.62285540377655,2.0412815377066,2.59559197632453,0.719413902738904,3.02178706689093,1.60880924267552,2.12866293703783,2.00300488765232,2.33908891411386,2.64601976335228,2.00301568531152,1.53973453320724,1.13768057091364,2.68109388902136,2.16636838526399,0.0861936619931876,2.06145825131165,1.82310530183125
"ENSG00000188761.10",1.51916444980607,0.930722201010921,0.768764462711067,0.55811184397286,0.35281614131149,1.95353717397332,1.35113641739458,0.785835087167519,2.58537361022749,1.60689225983437,1.23416405960902,0.446417167441996,1.60918287595537,3.35053684993385,1.11232648472677,1.29947912798038,0.284120832715157,1.03429320176017,1.29113201200875,0.33925712934077,0.421485620293672,1.02392951716401,0.739806635419578,0.549870222327894,1.08501667348871,0.317782185798584,0.177570866021282,0.587617500481697,0.558524308064167,0.173087766818924,0.268307426034904,0.587456206707629,0.947419297381126,0.996874625054854
"ENSG00000188765.7",5.55355096583177,5.19533578581446,5.95242210113941,6.79640307675155,5.60017458578966,6.22638136358373,5.67933371131367,6.34001385523857,5.0430425993279,4.80126731984873,5.17183930925109,4.19730713521122,4.92781114072435,5.82044194302779,6.56415558855161,4.89187603274641,3.39038841835921,4.41029361104978,4.06237215805735,3.69186911714163,4.23786960086751,4.02743718270685,4.43423456002454,5.29364637104339,5.54220232227274,4.51337704360008,4.66911749819359,4.14226638331967,4.34252630089405,4.27385153460968,3.98475338721926,3.52053539664155,4.25682196896863,4.93233996714794
"ENSG00000188783.5",2.1066565261163,0.882789365452593,1.74512113724606,1.85269004613535,2.16180063446346,2.91920276719235,2.62222522537254,1.70772797307597,4.35448037100068,3.07491126570381,3.32403577469835,0.49049927749085,2.27274883447804,2.78995038507721,1.78572630083588,2.49287352225937,2.81678809443854,1.35366204474506,2.19186265459566,1.93093031468099,2.83710764925984,0.919033393716008,1.43149994432631,3.03882244069018,4.40067454196401,1.92169529188963,2.13184297077087,1.88382019938305,1.77093473410557,1.66792844754349,1.43232341263045,1.84660563821317,2.34197436497432,3.16417000893659
"ENSG00000188818.11",2.28771459552733,2.44479956397576,2.78267904489084,1.86255057629973,1.70466395355054,2.158424284309,2.98293335660109,2.06158612943283,1.73726708592496,1.38543655946062,1.90739833490604,2.94849993006199,3.20918975726409,1.9828202127797,2.20963427604209,2.49337834054146,3.44476909071248,2.47260214275223,3.86571100400405,2.94154205926053,3.74296553204445,2.70311620760632,2.46983128824182,2.29332339424683,1.63621857887536,2.47073988231532,2.49271460888796,2.79856692997287,2.53913647243123,3.06150836706113,2.45834262875403,2.89709518050789,2.76125548289096,2.47230059888382
"ENSG00000188820.11",2.75972683197199,4.04298571149868,4.84155051037118,6.62230811306767,3.48748634934854,5.10272950857268,4.52343022571332,6.18485352879773,1.82624542594825,4.27677207648439,1.37068880155704,2.57177144960279,2.07774204406937,2.03334899268748,6.29310926270958,1.89833220028812,0.880765444239178,0.842585480399459,1.09754337939512,0.733037563769428,2.31194190238294,1.34560075690521,0.566513191297966,2.03554297578758,1.4734232702792,1.2559297011915,1.43267083941018,1.74679000238493,1.72818174924652,1.68394792164164,1.15044919569793,0.603814083397036,1.18245076887863,1.0327990937706
"ENSG00000188883.4",0.512929728817584,0.21699366039937,1.26697239281177,0.6703826244658,0.189586751518094,0.594111853243184,1.04791524100158,0.71932978390008,2.40076743099401,1.52959609341643,2.03790578487279,0.882699386725807,0.590643214754763,2.37113505225954,0.114694576163575,0.54021280338789,0.356106615264284,0.0696819591354255,0.31930115387829,1.35944245537856,0.251487636977686,0.433853601030029,0.0451160906116591,1.70147364892872,2.40826349629543,0.164433604852159,0.264807830301487,0.228462858784638,0.37597802494381,0.157750004934442,0.219957158900569,0.0998972060970726,0.221052978740968,1.57780342690684
"ENSG00000188906.12",2.69702203474247,2.38903809380877,2.69211246697876,3.16714112178873,2.06320954147258,2.34477737697614,2.67656304920227,2.42556672407525,3.57230762361405,3.55083911491135,3.26673257914395,2.96369421066084,3.10139795218253,3.35793620296483,2.54211934623722,2.64823993239842,2.08520707980301,1.68017130151367,2.68386709763537,2.52428186940964,2.5309771373192,2.04922299193767,1.5595456532367,2.66882486481241,3.36249654013824,1.79147653478907,1.87861941572587,1.90298040685197,2.05978788280749,1.15462857203266,2.11112481737043,1.99512266910363,1.67352024309657,2.82096112514798
"ENSG00000188931.3",1.87388405203728,2.61207407775153,2.4161533529265,2.47734057308558,1.19545469397896,1.13770024147961,2.37939916252558,2.2650677733535,1.66394571195027,2.2147682779369,2.15174518865556,2.28052581590188,1.90200409667239,2.70828878404872,1.03154341075515,1.40871186102943,1.28031497350447,1.15312435300615,1.95733146117921,1.78281950672625,1.77936058991516,1.62165571966531,1.19585780634015,1.93043079142814,2.09877998436594,0.970710849906713,1.09697020569556,0.732409011478516,1.53284555971384,0.347308481294869,1.06725321250087,1.47157767678234,0.712168741144531,1.78575559027059
"ENSG00000188933.13",2.16463826882988,1.44153128532728,2.54858458583056,2.64307345968895,2.42984088659049,2.00740722469209,3.77419668550881,0.58568078401382,0.76039384656646,3.57621978120958,2.79169115039125,0.904035468013284,0.631980578590472,4.01144196614894,2.76740055644607,2.80002806759542,3.33050103527043,0.743994853071544,2.84884223844335,3.27813347108124,2.0102391743019,2.73965803454546,0.704746276346051,1.01769390854346,2.50414746683159,0.400192515787912,0.791812404509552,2.05356666953814,2.77844620192891,1.168635617862,1.8246497448334,0.72613454532227,0.475778040352581,1.1852703195602
"ENSG00000188994.11",1.70064833895479,1.39161376562466,1.81407047065845,1.69731122911055,0.871075583454292,1.20052946322785,2.0321255345579,1.33242151413582,2.10927697094331,2.69296275277292,2.24097674829015,1.75020772568882,1.35316517893293,2.43783228685029,1.18533375954512,1.58947108394149,1.37129120740081,0.820050671757554,1.9604709345031,1.95778462025181,1.66183623186753,1.21214596168443,0.737092257230369,2.08564219989404,2.49388554342544,0.711423541038703,1.50756632753404,0.529716019437417,0.937269807032194,0.456793535448198,0.706015046455966,0.889074750651833,1.01085859414927,1.90625182121125
"ENSG00000189058.7",3.70998534448487,2.72209874625965,2.23981960621945,3.89998764309515,3.81025799923567,4.43386081001764,2.87918230233857,4.52454641627476,3.85180899632779,3.40489494975582,3.65353013522681,3.02488699931318,2.36171222233318,2.88986872064791,3.28005509012767,2.90029106382842,3.37358835877936,3.58113428423268,1.71481259145328,1.92047243484072,3.08763595426867,1.83192181815875,3.16443553578007,2.34254336771131,3.84047330500396,2.61104723085633,2.48234751130531,3.74382729915017,2.93901965747347,3.93885974422005,1.00525625006778,3.50134996919944,3.64503294887565,2.55280986387246
"ENSG00000189067.11",5.34701714810984,5.01158061651174,5.42883917681215,6.32029692770803,5.04450778176291,5.062851338984,5.42605336761737,6.05730729532052,6.07546845291423,6.02278280560184,6.12753010848538,4.89781158100728,5.03383702863822,6.1954302831685,5.57358660060263,5.04964383555528,4.33045801020322,4.72960714918943,4.72777345550424,5.19662671421379,5.07473661896822,4.43183687453607,4.215430102435,5.65922529821387,6.25215827148696,4.43499510920174,5.01725383896894,3.88396287821375,4.6256796236285,3.79152237769619,3.99705751017368,4.68486921977795,4.29473836509411,5.70679298755076
"ENSG00000189136.7",1.8645764244582,1.49546492695995,2.8841250849492,2.10412191712973,1.04233615603941,1.46827050368364,2.15134254859634,0.796859358962728,2.28824928534993,3.30575461113223,3.45827437551138,2.63886391639796,2.10408836069763,3.21588357208407,1.22193893162862,2.30145302780367,0.593616707174905,1.18623430640036,2.78465682931446,2.20595859402918,2.33189435362903,2.3129787688299,1.18295284886216,2.64379617241265,2.83093269625904,0.805161182955313,1.35034448305098,1.41575325910966,1.46178522530032,0.22199088404286,0.621734479528275,1.15913184174336,1.02810232239818,3.03436187942811
"ENSG00000189143.9",4.57743487072484,3.31785105406786,3.86558234437659,4.96828893615355,4.82304618079213,4.44315573881656,4.55580388719451,4.49667964506986,5.33070538681882,4.77254024029834,5.33236780414763,4.06613225533863,5.20907509599153,5.87370494296439,3.81415047388134,3.65617599032642,2.53866976319922,3.6632762975412,3.36035022881158,3.98406066024672,3.39506279951758,3.38606733935331,3.37655433459202,4.35548853136016,5.27121275229994,3.52825874275841,3.98829385659902,3.49678189044625,4.09416849472498,3.7530268291971,3.87147898687655,3.0521097933013,3.17142462461588,4.00114468495194
"ENSG00000189159.14",4.57394402648418,4.11248329523479,4.43675484315673,6.15856929723673,5.11876254114001,5.30873947034459,5.14762011709852,5.87203579796206,5.00726278971563,4.79049055978265,4.4296896033685,4.79553839215827,4.66644984458292,5.56494513507642,5.70903141263908,5.16972862125224,3.93351598681992,5.25175317161387,3.97768290582754,3.91296595866209,3.82411610056553,3.68541319389192,4.5958914937822,4.31898199095519,4.7687083646692,4.39595392327344,4.65064969028919,4.57319878423954,4.61245276434321,5.0329780101715,4.81079782130979,4.41851380944987,4.18212019046686,4.02321986121084
"ENSG00000189184.10",1.77628510338079,1.52677495826999,2.81259063700274,1.92998410145364,1.42160841540953,1.64927055049718,1.81104761344648,0.493777457560061,3.54137854269759,2.47742606435959,1.94452864924858,0.583354442590835,1.73317209394021,2.46770726872364,1.4703129924714,1.73477247430255,1.70308297596899,0.884887017095216,2.34653429862578,1.89371555981366,2.54959031931241,0.893686052655415,0.935405433557828,2.66557241450416,3.44115809284996,1.12088936692404,1.46882309462977,0.936711426249729,1.02870351459556,0.793508892975346,0.913696349233704,1.28851803246304,1.94643143710372,2.547546071412
"ENSG00000189221.8",5.36349701366765,6.2287840653994,6.0509021486352,4.47157117404055,5.18074859372411,4.19043312923529,5.75779667369854,4.13623240865207,5.38155679406909,5.40495079349349,5.37061418054803,6.70283759202032,5.07648641129592,4.82209787448555,5.07928849994803,4.82281680900135,5.48628317314821,5.97147917727759,5.85264311033871,5.38900917395691,5.46288666740404,5.46374995553846,5.98299357469431,5.59257962376277,5.59552156279539,5.60680344890632,5.87940190584567,5.61610181474016,5.3788653176203,6.19522946889211,5.42440146883972,6.00789514648652,6.12440878800374,5.6260827995871
"ENSG00000189223.12",3.50397198727003,3.13408783760912,3.72011426449628,3.79063651823467,2.49815127983123,3.1067938578555,3.15502705690722,3.51785517482265,4.56101446599662,4.47486431019149,3.8970661297397,3.11140362660503,3.1906749054129,4.60176781760405,3.31596032378706,3.08268726316838,2.5417997819994,2.47860429150761,2.94180306956863,3.27840410902594,2.51978845503776,2.84571484295349,2.24940589778003,3.4148499367317,4.45654991014393,2.50898381848473,2.29651320518438,2.46136091632237,2.84886626907582,2.44710042270135,2.06966779997394,2.54465106161785,2.1935226007745,3.58101373516797
"ENSG00000189266.10",6.29237685452186,6.2929142355461,6.38474058729238,7.17828638955601,5.53666529378883,4.75634549017947,6.5853381536437,7.00162211964968,6.97868758169935,6.67393796411102,6.9194473508877,6.66766509005141,5.96532716646179,6.77607766128111,6.37629559336848,7.08163788540974,6.72967511972653,6.86267454792904,6.66264701528478,6.2597978638402,6.3761149679651,5.67700075734155,5.57950903834557,6.2558122763164,6.99371964337018,6.10737820895802,6.23123654377125,5.10294781694,6.12064224191952,4.02507310262687,4.59784697128679,7.01259101990745,5.46048047004001,6.88978988833676
"ENSG00000189283.8",4.19907551488148,5.09776247387914,4.15053530652089,4.19770815795585,5.04853264715984,3.65709117371215,4.95217512216752,2.82450311416817,4.26469405295979,4.24312065514589,4.65677664490125,4.62617627357408,4.82958575182309,3.49284020316407,4.370589770969,5.58151997356402,4.83490331967934,6.07705068375465,5.38279519461854,5.12307847150226,4.73459582570671,5.74558962515007,4.67848887388578,4.6950751384168,4.24773007850792,5.68646691059644,5.67850577548364,5.20204936022927,5.848557845562,6.62766957532415,5.77079469574163,5.20359662925,5.71588788083,5.91282228826345
"ENSG00000189292.14",3.4390951608373,1.82955327980931,1.324315221879,2.54336472336923,1.03190329682543,2.05647254755621,3.78232468487032,3.8895222156318,1.40707533541369,1.00088698473029,1.01022126803933,4.48003887525404,1.07371742475634,0.532190265942728,2.67523331695812,2.8132414582036,1.95868680009172,2.17908104396381,0.294220193796323,0.707097131439416,0.974290679065414,1.6263036221348,1.14448368146527,1.6772105394207,1.21003344635049,2.05335118629867,3.2962474120472,1.30145888105616,2.82677624988504,3.16438887096544,0.581534434908327,2.37714874266731,3.17782373497802,1.20912267762578
"ENSG00000189334.7",3.79351097384202,2.1375297543304,2.9489652127898,2.89076185258496,1.77052884968013,3.62655594938034,2.67888769880023,2.98446357613997,3.68377504255733,3.36940087338582,4.11605695335301,2.68267217025509,3.58804896868609,4.3563269532441,2.37470844261546,2.23213576585104,1.65569070764428,2.38231587291049,2.3606789098945,2.78484943457416,2.60157767344445,2.38754176360556,2.05728043141949,3.70229183701027,3.85682637718608,1.98739363559666,2.15943220639978,2.14447715539714,2.22732829019985,2.519146832838,2.7671907732338,1.9781370418914,2.26613287051445,2.91044294271979
"ENSG00000189339.10",3.47351418920632,2.82978259776138,3.43809586500775,3.55402394133154,2.81139909949674,3.35427301153147,3.35657908905383,3.46680981069519,3.59276796807934,3.90853433120376,4.15613769788899,3.20650569883738,3.38417969877697,3.9511961103689,2.9077405734504,3.22468242702094,2.67468887943295,2.30137400657065,3.02539030912959,3.37602221498002,3.45715823947891,3.02307788812136,2.24807329420839,3.78661727036308,4.07229448784893,2.54860431283535,2.49823554679117,2.41153471496007,3.38242101915665,1.820346458523,2.47877511929781,2.91837478444027,2.68948703416832,3.76716746210487
"ENSG00000194297.2",0,0,0,0,0,0,0,0,0,0,0,3.68991413198345,0,0,0,0,0,0,3.90503313276506,0,0,0,0,0,0,0,0,0,0,0,0,3.88328844987757,0,0
"ENSG00000196091.11",0.230434219619516,0.203385358386054,0.0215070175412896,0.0613754355407,0,0,0.0256142609890482,0,0.0277710645556545,0.0140550240379579,0.105476408284818,0.0213604691672172,0,0.138796123889577,0.0297381101162439,4.74429028635666,0,0,0,0,0,0,0.0528500285571032,0,0.0124859780700821,0,0.102429834943027,0,0.0250071007322268,0.192307808556693,0,0,0,0.319976251448399
"ENSG00000196126.9",8.46751588828303,8.12746304322235,9.03138968205022,9.74613470300346,9.25592790779662,9.7299078945524,9.29771187801273,10.3336808876559,7.20924864437569,8.54303182025524,6.87617311443746,7.41426240607356,7.75777001069659,7.33149921508964,9.70731944016414,7.75926903936462,6.701784681587,6.89143133887577,6.09214822683696,6.31090538052337,7.01474582122966,6.11605279339868,6.76060685569853,7.76632350455705,7.33782703106213,7.25447121826166,7.03788734041687,7.1828710344527,6.93739147672917,7.25586891330144,7.0525245791122,6.50236083790395,7.21828714223724,6.19690993419432
"ENSG00000196136.15",2.49441817063487,0.093378982839296,2.14246245272766,1.70713159629889,1.40335499047736,2.14678228316043,2.56616000955588,4.53809734178008,1.15419432499279,2.20826128514387,1.14782115741832,1.29692134460765,1.60235235393166,2.92401434782591,1.38064634155685,2.63889866068267,0.154655789135779,1.60795283180584,0.275308670385307,0.337857209330182,0.195012400537146,0.339178441269357,0.626517635862659,0.981501250337584,1.00878087678799,0.0914410904455372,0.127557742593865,2.38278067205781,0.504317331060888,1.17259632159201,2.25161003437069,1.25345685285038,1.49909836148066,0.391713837808798
"ENSG00000196139.10",6.34408104133157,6.1326837659342,5.34508761924229,5.29247992941051,6.44268644107439,5.79196770739869,5.48316762788524,5.4329093128286,4.12320265869543,3.59804356473239,4.57130061672016,6.19769833029948,5.87295677457547,4.35065989470927,5.81547296108733,7.08721883542617,6.21003812347289,6.95794941228246,5.14790905288568,5.6405544135415,5.95743872787556,5.96950049334628,6.52281689397886,5.37919812724313,4.50243244740035,6.6719585121729,6.80206393740046,6.98993372431032,6.50607506479283,7.04035548340338,6.28383104556245,7.29337048420475,6.46650640102331,5.56510055472118
